Doc_ID,LHI_Score,Total_Entities,Hallucinations,Entity_List
616,0.875,8,1,Zamindar
617,0.8536585365853658,41,6,103C D] 4; heading 59.16/17; M.M. Punchhi; P.B. Sawant; Per Sawant; Sabyasachi Mukharji
618,1.0,22,0,
619,0.8461538461538461,13,2,Supreme Court; 1910 Act
620,0.875,16,2,Per Ayyangar; Raghubar Dayal
621,1.0,1,0,
622,0.9166666666666666,24,2,"734 (i); Customs Act, 1962"
623,0.967741935483871,31,1,Ahmedabad City
624,1.0,10,0,
625,0.6666666666666667,12,4,India; Rajas; Regional Provident Fund Commission; [420B C] 418 1.2
626,0.8333333333333334,6,1,. 25
627,1.0,2,0,
628,0.9166666666666666,12,1,Supreme Court
629,1.0,9,0,
630,1.0,16,0,
631,0.975609756097561,41,1,Kalyanji
632,1.0,30,0,
633,0.875,8,1,L/B(D)2SCI 8(a) 340
634,1.0,8,0,
635,1.0,1,0,
636,1.0,9,0,
637,0.8,10,2,Chettiar; Nachiappa
638,0.875,8,1,British India
639,1.0,5,0,
640,0.9,20,2,jagmohan; (1932) 1
641,1.0,25,0,
642,1.0,6,0,
643,1.0,29,0,
644,0.9,10,1,Cooke
645,1.0,11,0,
646,0.9,10,1,N.M. Buch 44
647,0.8571428571428572,21,3,J. [460 H]; J; Jogali Bhaigo Naiks
648,1.0,13,0,
649,0.8823529411764706,17,2,Appel 102 782; Supreme Court
650,1.0,6,0,
651,1.0,12,0,
652,0.9797979797979798,99,2,s.116; Wise
653,0.9,20,2,Dattu; Sawan Ram
654,1.0,13,0,
655,0.9444444444444444,18,1,Regional Transport Authority of Tamil Nadu
656,0.8695652173913043,23,3,Dig Vijen drapal Gupta; Pasupuleti Venkateswarlu vs Motor and General Traders; SUPREME COURT REPORTS [1990] 1 S.C.R.
657,0.8333333333333334,6,1,Supreme Court
658,0.6666666666666667,3,1,[766C] 762
659,0.75,8,2,May 4.; section 192
660,1.0,6,0,
661,1.0,11,0,
662,0.8888888888888888,18,2,Duchess of Kingston; 13th E d. 644
663,1.0,8,0,
664,0.9761904761904762,42,1,"27, 1954"
665,1.0,14,0,
666,0.96875,32,1,Rani Bala
667,1.0,15,0,
668,0.9615384615384616,26,1,Durga Prasad
669,1.0,11,0,
670,0.9,30,3,Specific Relief Act; Mitakshra; Central
671,1.0,11,0,
672,0.9444444444444444,18,1,Greaves Cotton and Co. and others vs Their Workmen
673,1.0,11,0,
674,0.8709677419354839,31,4,S.C.R. 84; Section 302 II 'C; Cr; I
675,0.8333333333333334,6,1,Sales Tax Rules
676,0.8,10,2,Bhagu; Ram Sarup
677,0.75,12,3,I.L.R.; S.K. Dwivedi; Patna
678,0.9411764705882353,17,1,Sanjay Gandhi
679,0.9444444444444444,18,1,29.1.1963
680,0.875,8,1,Chinnappa Reddy
681,0.9666666666666667,30,1,January 21.
682,1.0,11,0,
683,0.9444444444444444,18,1,Supreme Court
684,0.8,5,1,Rent Control Tribunal
685,1.0,5,0,
686,N/A,0,0,
687,0.9333333333333333,15,1,March 16.
688,0.8,15,3,[1969] 2SCC 262; A.K. Kraipak; Union of India
689,0.9047619047619048,21,2,section M. Sikri JJ; Per Shah
690,1.0,8,0,
691,0.96,25,1,R
692,1.0,6,0,
693,0.8,5,1,States Reorganisation Act
694,0.9583333333333334,24,1,"Mixnam 's Properties, , Empress Mills vs Municipal Committee, Wardha"
695,0.8571428571428572,14,2,"clauses (a), (b) and (c); State of Madras vs A.P. Srinivasan, AIR 1966 SC 1827"
696,1.0,12,0,
697,0.8148148148148149,27,5,Deoki; Maya Devi; Sidhu Jat; Gaindo; P.R. 124
698,0.9294117647058824,85,6,"Allahabad High Court; Division Bench of Rajasthan High Court; Division Bench of the Rajasthan High Court; Roberts vs Hopwood; Civil Special Appeal No. 83 of 1987; 30th July, 1991"
699,0.75,12,3,"Council of Ministers Constitution of India, 1950; Supreme Court; A.I.R 1926 P.C. 136"
700,1.0,4,0,
701,1.0,5,0,
702,0.8461538461538461,13,2,C P.C.; C.P.C.
703,1.0,2,0,
704,0.7777777777777778,9,2,Per Kapur; India
705,1.0,6,0,
706,0.9130434782608696,23,2,25 1 1967 (; Industrial Dispute Act
707,0.8461538461538461,13,2,680 article 14; U.P.
708,1.0,18,0,
709,1.0,6,0,
710,0.9166666666666666,12,1,274 H 275 C]
711,0.9642857142857143,28,1,State of A.P.
712,1.0,2,0,
713,0.8571428571428572,14,2,[294B C] 289; A.I.R. 1929 P.C. 289
714,0.8181818181818181,11,2,I.P.C.; Supreme Court
715,0.9090909090909091,33,3,Companies Act; Khandesh; 752 Calcutta Company Ltd. vs
716,0.9285714285714286,14,1,5.5.1983
717,0.75,12,3,s.5; Kerala; Malabar
718,0.9666666666666667,30,1,Raghubar Dayal
719,1.0,9,0,
720,0.975609756097561,41,1,Supreme Court
721,0.9325842696629214,89,6,"Employees State Insurance Act; Minimum Wages Act; Payment of Wages Act; bonded labour System (Abolition) Act, 1976; Jamadar; S.C.C. 87"
722,0.875,8,1,J
723,0.9473684210526316,19,1,Mahesh Prasad vs State of U.P.
724,0.9545454545454546,22,1,Business Rules
725,1.0,10,0,
726,1.0,13,0,
727,0.9,10,1,5.5.62
728,0.9,10,1,Ram Shanker Singh
729,1.0,3,0,
730,0.9210526315789473,38,3,6 7 1971; 6 7 1973; Deb Brat Mukherjee
731,0.9230769230769231,26,2,1972(2) MLJ 476; 1977(2) Tax L.R. 1680
732,1.0,9,0,
733,0.9523809523809523,21,1,Williams
734,0.9285714285714286,14,1,Khalis tan
735,1.0,12,0,
736,1.0,29,0,
737,0.7777777777777778,9,2,Peragraph; Scott
738,0.9,10,1,U.S.A.
739,0.9649122807017544,57,2,13.7.72; s.13
740,0.8,5,1,"[1960] 3 All E.R. 778, 787"
741,1.0,6,0,
742,1.0,13,0,
743,1.0,11,0,
744,1.0,14,0,
745,0.8571428571428572,7,1,Supreme Court
746,0.7222222222222222,18,5,Feb. 1965; Indian Oil Corporation; Ministry of 819 Petroleum; Indian Oil Corporation; Dwarkadas Mariatia
747,1.0,8,0,
748,1.0,11,0,
749,1.0,8,0,
750,0.875,16,2,Government Order No. 88; I.C.677
751,0.33333333333333337,3,2,R.T.A.; S.T.A.
752,0.9166666666666666,12,1,N
753,0.9,20,2,DDA; sub 1035
754,1.0,10,0,
755,0.875,8,1,COFEPOSA
756,1.0,6,0,
757,0.962962962962963,54,2,Quilon; Supreme Court
758,0.9,10,1,"January 16, 1987"
759,1.0,14,0,
760,0.9,20,2,[492 G] 2(iii); Rent Control Court
761,1.0,6,0,
762,0.9844961240310077,129,2,[1990] 1 S.C.C.12; 4.4.1991
763,0.75,4,1,Recepient
764,0.9047619047619048,21,2,Madras; Khader Ismail
765,0.8571428571428572,7,1,[198413 SCR 942
766,1.0,16,0,
767,0.9090909090909091,11,1,G.) Queston
768,0.9333333333333333,15,1,A.I.R. 1957 Cal. 83
769,1.0,8,0,
770,0.9090909090909091,11,1,pre 969
771,0.625,8,3,cl. 31; Delhi Liquor License Rules; Union of India
772,N/A,0,0,
773,0.8181818181818181,11,2,Ram Manohar Lal; Babulal Kanalal Taliwala
774,1.0,11,0,
775,0.96875,32,1,section 3. 736
776,1.0,15,0,
777,1.0,8,0,
778,0.9743589743589743,39,1,Indore
779,1.0,14,0,
780,0.9473684210526316,19,1,Allen vs Fraquharson Bros.
781,0.9166666666666666,12,1,Paragraph 20 of the Sixth Schedule
782,0.979381443298969,97,2,Staff Regulations; Supreme Court
783,0.9032258064516129,31,3,"Fawcett, Ltd.; King (Browning) Gold Mining Company Limited; Smith"
784,0.9166666666666666,12,1,K.K. Saksena vs S.N. Misra
785,0.9,10,1,"Excise Manual, Volume 1"
786,0.25,4,3,"L; L698 G 699; Vithal Yeshwant Jathar vs Shikandarkharn Mukhtum khan (19631 2 S.C.R. 285, 290"
787,0.6666666666666667,3,1,P
788,1.0,5,0,
789,0.96,25,1,Supreme Court
790,0.8461538461538461,13,2,Supreme Court; article 136
791,1.0,1,0,
792,1.0,14,0,
793,1.0,10,0,
794,0.972972972972973,37,1,[1962] Supp. 3 S.C.R. 496
795,1.0,1,0,
796,1.0,8,0,
797,1.0,7,0,
798,1.0,6,0,
799,0.9,10,1,IA.S.
800,0.8,10,2,Railway Police Force; [299 B C] 292 (3)In
801,1.0,12,0,
802,0.8181818181818181,66,12,R.M.; Election Commission of India; R.M.; S.B.; R.M.; R.S.; S.B.; Tilok chand; S.C.C. 651; 83.91; Para 6 of the Tenth Schedule; Eugene Nzekwu & Anr
803,0.8461538461538461,13,2,Cruz; Santa
804,0.927536231884058,69,5,Baharul Islam; Bahadur Singh; Kaushalya Devi; R.L. Bansal; C.A. No. 527/82
805,0.9090909090909091,11,1,I.P.C.
806,1.0,2,0,
807,0.9166666666666666,12,1,S.C.R. 848
808,1.0,4,0,
809,0.5,2,1,"section 92, proviso (6)"
810,1.0,8,0,
811,1.0,7,0,
812,N/A,0,0,
813,1.0,8,0,
814,1.0,3,0,
815,0.96875,32,1,"March 24th, 1971"
816,1.0,5,0,
817,0.8947368421052632,19,2,proviso 3 Sup; C.I./69 12 458 to r. 147
818,1.0,11,0,
819,0.8695652173913043,23,3,J.C. Wood; Stenog raphers; Stenogra
820,1.0,5,0,
821,1.0,13,0,
822,0.75,4,1,Tariff Item 68
823,0.9166666666666666,48,4,"Kolar Circle; Seghu Chetty; sections 7, 8, 9 and 10; C.A. 1965 (NT) of 1963"
824,0.9090909090909091,11,1,Sec.
825,1.0,7,0,
826,1.0,4,0,
827,0.972972972972973,74,2,Bihar; provi 8 sions
828,0.9692307692307692,65,2,Singh; Customs Act
829,0.75,4,1,1.1.1961
830,0.9230769230769231,13,1,Lalit Mohan Ghosh
831,0.8666666666666667,30,4,Article 301 296; Union of India; State of Mysore vs Ii; Sanjeeviah
832,0.75,12,3,(1924) I. K. B. 171; R. vs Electricity Commissioner; [1950] S.C.R.621
833,1.0,10,0,
834,0.7777777777777778,9,2,Kavadi; F.I.R. [330 C] 2
835,0.9285714285714286,14,1,Kilari Mammi
836,1.0,5,0,
837,0.7317073170731707,41,11,11.5.1972; Allahabad; Delhi; Himachal Pradesh; Kerala; Madhya Pradesh; Madras; Chhindwara; PunJab; Tarsem Kumar; Tarsem Kumar
838,1.0,23,0,
839,0.875,16,2,I.P.C.; Supreme Court
840,0.8260869565217391,23,4,G. Soyd; Halsoury; M.J. Mustill; [684B C] 669
841,0.9166666666666666,12,1,May 24.
842,1.0,17,0,
843,1.0,4,0,
844,0.96875,32,1,Per Sarkar
845,1.0,5,0,
846,0.9444444444444444,18,1,Governor General of India
847,0.8333333333333334,12,2,Constitution; article 226
848,0.9565217391304348,23,1,Cr
849,0.9166666666666666,12,1,Harihar Prasad Singh vs Mst
850,1.0,2,0,
851,0.8888888888888888,9,1,section 11
852,1.0,10,0,
853,0.8,5,1,sections 4 and 6
854,0.9166666666666666,12,1,99 774
855,1.0,6,0,
856,0.9285714285714286,28,2,15.8.1989; [1988] Supp.
857,0.6666666666666667,9,3,Shearer; Shields; [1950] 1 K.B. 636
858,0.8,10,2,Tiruchirappalli; K
859,0.9285714285714286,14,1,"972 Lachhoo vs Munnilal Babu Lal, AIR 1935 All"
860,1.0,6,0,
861,1.0,10,0,
862,0.7272727272727273,11,3,"Sessions Judge, Mehsna; section 342; I.P.C."
863,0.9,10,1,Chowkidar
864,1.0,1,0,
865,0.9,10,1,Zarpeshgi
866,0.75,4,1,S
867,0.8,10,2,"27th November, 1987; Subordinate Education Service (Teaching Branch) Determination of Senior ity Rules"
868,0.8571428571428572,14,2,Supreme Court; S.C.R. 128
869,0.8571428571428572,14,2,"Amrita Bazar Patrika Press Ltd., Cal; 31 242"
870,0.6666666666666667,9,3,CPC; Anant Rai; I.LR 34 Bombay 408
871,1.0,15,0,
872,1.0,9,0,
873,1.0,12,0,
874,1.0,15,0,
875,1.0,5,0,
876,0.9375,64,4,Morgan; Hyde; Mitter; Sikri
877,0.75,8,2,Supreme Court; Laxmi Kant Pandey vs Union of India
878,0.875,16,2,Lahar; Dalip Kumar Gon
879,0.8571428571428572,14,2,ILR Punjab & Haryana [1980] 2 493; Rohtak
880,0.9661016949152542,118,4,PG NO 777 2(iii); Natarajan; Per Ranganathan; Pathak
881,1.0,8,0,
882,1.0,16,0,
883,1.0,4,0,
884,0.7777777777777778,9,2,article 226; Constitution
885,0.8695652173913043,23,3,A. K. Sarkar; Das; Venkatarama Aiyar
886,1.0,11,0,
887,0.9310344827586207,29,2,"August 6, 321 1981; con 319"
888,1.0,5,0,
889,0.9545454545454546,22,1,C.P.C.
890,N/A,0,0,
891,1.0,38,0,
892,1.0,7,0,
893,0.7391304347826086,23,6,239 Nagappa; Mahboob Saheb; Anantapur; Mahboob Saheb; N. Subbarayan Chowdhary; Anantapur
894,0.9310344827586207,29,2,Rangarajan; Bombay
895,0.9333333333333333,15,1,R.S. Nos. 44/11 and 44/20
896,1.0,2,0,
897,1.0,14,0,
898,1.0,19,0,
899,0.9583333333333334,24,1,(1906) 11
900,0.7058823529411764,17,5,section 302/149 and section 396; 3.02; 3.03; 3.05; 3.06
901,0.9545454545454546,22,1,[652BC] 2.1
902,0.9705882352941176,34,1,Moon vs
903,0.9393939393939394,33,2,Babubhai T. Panchal; Chetty
904,1.0,7,0,
905,0.9696969696969697,33,1,Per Subba Rao
906,1.0,6,0,
907,0.967741935483871,31,1,Per Kapur
908,1.0,8,0,
909,1.0,18,0,
910,0.95,40,2,Desai; 1(1973) 1 S.C.C. 20]
911,0.8333333333333334,6,1,"[1963] 1 S.C.R. 778 @ 835, 836"
912,1.0,13,0,
913,1.0,9,0,
914,0.8181818181818181,11,2,item 1 in the Second Schedule; M/s.
915,1.0,17,0,
916,0.25,4,3,Order 39 rule 2(3); Code of Civil Procedure; Munsif
917,1.0,26,0,
918,1.0,9,0,
919,0.625,8,3,Mahtura Prasad Bajoo Jaiswal; Dossibai N.B. Jeejeebhoy; Jagjit Singh
920,0.3846153846153846,13,8,Rule 126P(2) (ii) and (iv); section 120B; section 135; Customs Act; Defence of India Rules 1962; Indian Penal Code; Government of Andhra Pradesh and another vs Venkateswara Rao; Government of Andhra Pradesh vs Venkateswara Rao
921,0.8666666666666667,15,2,Shanti Devi vs; Sheikh Gufan vs S.K. Ganguli
922,0.9166666666666666,12,1,Prakash
923,0.95,20,1,A.I.R. 1958 Mad. 398
924,1.0,28,0,
925,N/A,0,0,
926,1.0,20,0,
927,0.9333333333333333,15,1,Indian Administration
928,0.9565217391304348,23,1,United States of Madhya Bharat
929,1.0,22,0,
930,0.8571428571428572,7,1,section 96(2)(b)(ii)
931,0.9473684210526316,38,2,15th May 1959; Supreme Court
932,0.9444444444444444,36,2,Supreme Court; Surendra Kumar
933,0.8888888888888888,9,1,C.P.C.
934,1.0,5,0,
935,0.9285714285714286,14,1,"T. 0., District IV"
936,0.75,12,3,Clause 3(2)(a); clause 3 (2) (a) and (b); clause 3(2) (a) and (b)
937,1.0,20,0,
938,1.0,5,0,
939,0.9166666666666666,36,3,1985 p.679 680; provi 341; England
940,0.6875,16,5,Labour Appellate Tribunal; Supreme Court; article 136; Constitution; Bengai
941,1.0,8,0,
942,1.0,2,0,
943,0.9285714285714286,14,1,Kalindi
944,1.0,10,0,
945,1.0,20,0,
946,1.0,38,0,
947,0.8888888888888888,18,2,Bheemappa; Bheemappa
948,1.0,19,0,
949,1.0,15,0,
950,0.9375,16,1,article 228
951,0.9615384615384616,26,1,1987 Act
952,0.9666666666666667,30,1,U.D.C.
953,1.0,38,0,
954,0.875,8,1,section C. 689
955,1.0,21,0,
956,0.9240506329113924,79,6,State; B.C. Ray; G.L. Oza; K.N. Singh; Ranganath Misra; section Natarajan
957,0.9375,16,1,C.P.C.
958,1.0,9,0,
959,0.9090909090909091,11,1,Constitution
960,0.9615384615384616,26,1,supreme Court
961,0.9294871794871795,156,11,"General Electric Company; 16th to 30th month; July 1, 1977; Tamari; section $ 21, 30, 785.52; Supreme Court; New York International; AIR 1958 see 506; AIR 1971 SC 2083 at 2085; [1967] 2 Llyod 's Rep. 353; 364; [1975] 2 All."
962,1.0,7,0,
963,0.8333333333333334,6,1,Lucknow
964,1.0,22,0,
965,1.0,4,0,
966,0.9259259259259259,27,2,Kanpur; Sir Mir Osman Ali Khan Bahadur
967,1.0,16,0,
968,1.0,4,0,
969,0.9047619047619048,21,2,Nirmaljit Singh Hoon; State West Bengal
970,0.9444444444444444,18,1,Ram Chandra Trivedi
971,1.0,21,0,
972,1.0,7,0,
973,0.9285714285714286,14,1,Khurshaid Hussain
974,0.9375,16,1,England
975,0.944954128440367,109,6,Lahore; Halsbury; R.S. Nayak; S.K. Sarkar; Article 142 942; [997B C] 952
976,0.8461538461538461,13,2,Patiala; AIR 1970 S.C 1742
977,0.9736842105263158,38,1,Punjab
978,0.9411764705882353,17,1,G.L. Oza
979,0.6666666666666667,9,3,101 776; Shaikh Mohiuddin; Shanke Pahan
980,1.0,16,0,
981,1.0,7,0,
982,0.8888888888888888,9,1,law 29
983,1.0,10,0,
984,0.625,8,3,Evidence Act; Raman Bijoy; Srimati Savitri Debi
985,1.0,5,0,
986,0.8,10,2,I.P.C.; A.I.R. 1949 Mad 508
987,0.8888888888888888,9,1,Order No. 643 HTE
988,1.0,12,0,
989,0.967741935483871,31,1,20.3.63
990,1.0,24,0,
991,1.0,42,0,
992,0.75,8,2,"section K. Das,; Per Kapur"
993,1.0,2,0,
994,0.8,5,1,10th of the following month
995,0.9714285714285714,35,1,May 16.
996,0.7777777777777778,9,2,Sections 36 and 42; C. Held
997,1.0,10,0,
998,0.9523809523809523,21,1,Shah
999,0.9375,16,1,section 48 of 953
1000,1.0,2,0,
1001,0.7450980392156863,51,13,1.02; 1.03; 1.05; 2.01; 2.02; 2.03; 2.04; 2.05; 2.08; 2.09; A.S. Anand; [608 A] 587; sovereign immunity 584
1002,0.9803921568627451,51,1,CaS. 214
1003,1.0,2,0,
1004,0.9285714285714286,14,1,Supreme Court
1005,0.8823529411764706,17,2,"Alipore; Section 361, Section 360"
1006,1.0,15,0,
1007,0.9333333333333333,15,1,SCR 292
1008,1.0,5,0,
1009,0.8888888888888888,9,1,Supreme Court
1010,1.0,19,0,
1011,0.9583333333333334,24,1,Indian Companies Act
1012,1.0,8,0,
1013,0.9285714285714286,14,1,sec.
1014,1.0,2,0,
1015,1.0,8,0,
1016,1.0,9,0,
1017,1.0,3,0,
1018,1.0,5,0,
1019,1.0,4,0,
1020,1.0,18,0,
1021,0.9259259259259259,27,2,1.4.1957; Parvati & Ors vs Fatehsinhrao Pratapsinghrao Gaekwad
1022,1.0,20,0,
1023,0.956989247311828,93,4,Transfer of Property Act; May 23.; Board of Revenue; State of Maharashtra
1024,0.7692307692307692,13,3,Bipin; Bipin; Pushpa
1025,0.8888888888888888,9,1,Income tax Appellate Tribunal
1026,0.8333333333333334,6,1,19 '57 58
1027,0.9047619047619048,21,2,"Conservator of Forest, Bihar; Constitution"
1028,0.8333333333333334,6,1,article 14 or 19(1)(f)
1029,0.9411764705882353,17,1,Industrial Disputes Act
1030,1.0,14,0,
1031,0.8571428571428572,7,1,Supreme Court
1032,1.0,6,0,
1033,1.0,25,0,
1034,1.0,9,0,
1035,0.9230769230769231,13,1,"November 26, 1960"
1036,0.9444444444444444,18,1,D.A. Desai
1037,1.0,29,0,
1038,0.90625,32,3,Gujarat; Bagyat Kas; Kesireddi Appala Swamy
1039,0.9545454545454546,22,1,W.R. 393
1040,0.8333333333333334,6,1,21.10.1983
1041,0.9375,16,1,Punjab National Bank
1042,1.0,7,0,
1043,0.8571428571428572,14,2,Karta; [278C] 274 5
1044,0.9,10,1,Grabbe
1045,0.7142857142857143,14,4,Article 136; Constitution; 27.2; Supreme Court
1046,0.9722222222222222,36,1,Section III(d)
1047,N/A,0,0,
1048,0.8571428571428572,7,1,U.K.
1049,1.0,15,0,
1050,1.0,24,0,
1051,0.9333333333333333,15,1,5 7 76
1052,0.825,40,7,"Chand Kanwar; Dakho; G; Jeoraj; K; P; Prasad All, 2 47"
1053,0.9090909090909091,22,2,Supreme Court; P.
1054,1.0,14,0,
1055,1.0,7,0,
1056,0.9523809523809523,21,1,C.P.C.
1057,1.0,5,0,
1058,0.875,16,2,Additional Judge (Revision) Sales Tax; . 3
1059,0.9230769230769231,26,2,. 834 (ii); 1.L.R. 31 All 623
1060,0.896551724137931,29,3,Universi ty College; Ant; SCC 658
1061,1.0,8,0,
1062,0.8,10,2,Supreme Court; Constitution
1063,0.9358974358974359,78,5,Desai; Koshal; Shinghal; Stroud; I SCR 63
1064,0.8666666666666667,15,2,remoteness 981 (ii); Edison
1065,0.9,10,1,Income Tax Appellate Tribu nal
1066,1.0,12,0,
1067,0.875,8,1,"July, 23, [885 D]"
1068,0.782608695652174,23,5,C.I.C.; C.P.C.; Ant; A.I.R. 1973 S.C. 76; Hyderabad
1069,0.9130434782608696,23,2,order XLI; C.P.C. [181 H 182A] 2:1
1070,0.8947368421052632,19,2,9.4.82; Board 166
1071,0.9583333333333334,24,1,Delhi
1072,0.8571428571428572,7,1,section Allowing
1073,0.9090909090909091,22,2,Section 200 719; I.P.C.
1074,0.9333333333333333,15,1,Supreme Court
1075,1.0,4,0,
1076,1.0,9,0,
1077,0.8888888888888888,18,2,"Additional Sessions Judge, Ferozepore; I.P.C."
1078,0.5,6,3,"B. vs Sir B. Carden ([1879]; Kelly vs Sherlock ([1866] L.R. 1 Q.B. 686, 689; Seymour vs Butterworth ([1862] ; , 376, 377)"
1079,1.0,46,0,
1080,0.9318181818181819,44,3,"Nila Bacha; Rudra Pratap Deo Singh; Hinda Succession Act, 1956"
1081,0.8571428571428572,7,1,Urdu
1082,1.0,6,0,
1083,1.0,29,0,
1084,0.8,5,1,"K.G. Khosla & Co. (P) Ltd. & Ors., [1979] 3 S.C.R. 453"
1085,1.0,32,0,
1086,0.8235294117647058,17,3,Per Daval; Bryant L.R (1987 6); L. R.
1087,0.8571428571428572,21,3,XVIII (1891) 231; I.L.R. XLVI All. 328 (1924; Kamal Basini Devi
1088,1.0,3,0,
1089,0.8571428571428572,7,1,State of UP
1090,1.0,6,0,
1091,1.0,10,0,
1092,1.0,15,0,
1093,1.0,7,0,
1094,0.7894736842105263,19,4,C]; [1969] I SCR 254; ILR 9 MADRAS 466; ILR 33 MADRAS 342
1095,0.9444444444444444,18,1,PG NO 241 PG NO 242
1096,0.9166666666666666,12,1,section 193
1097,1.0,9,0,
1098,0.9310344827586207,29,2,Thakore; [1122C D] 1113
1099,0.8571428571428572,21,3,"10 12 1968; Japan Trading; Bonus Act, 1965"
1100,0.9411764705882353,17,1,Supreme Court
1101,0.9333333333333333,15,1,section II
1102,0.8461538461538461,13,2,Behara Venkataramanayya Patro; AIR (1965) A.P. 86
1103,1.0,7,0,
1104,0.9411764705882353,17,1,Additional 17 126
1105,1.0,38,0,
1106,0.6666666666666667,6,2,64 506 articles 19(1)(f) and 31; Supreme Court
1107,0.9,10,1,W.P. Pim
1108,0.9523809523809523,21,1,Parliament
1109,1.0,1,0,
1110,0.9166666666666666,12,1,Industrial Disputes Act
1111,0.75,8,2,section 302/ 34; sub section (1)
1112,1.0,26,0,
1113,0.9791666666666666,48,1,Punjab and Haryana
1114,1.0,7,0,
1115,1.0,23,0,
1116,1.0,12,0,
1117,1.0,18,0,
1118,1.0,4,0,
1119,0.6666666666666667,3,1,"U. P. Road Transport Act, 1951"
1120,1.0,11,0,
1121,0.9605263157894737,76,3,A.N. Sen; D.P. Madon; M.P. Thakkar
1122,1.0,19,0,
1123,0.9782608695652174,46,1,R. 1957 Punjab 5
1124,0.9565217391304348,23,1,guaran
1125,0.875,8,1,Tribu nal
1126,1.0,16,0,
1127,0.96,25,1,Ramjagar
1128,0.9473684210526316,19,1,O.M. No. 24(57) E V 32
1129,1.0,5,0,
1130,1.0,10,0,
1131,1.0,43,0,
1132,1.0,15,0,
1133,1.0,18,0,
1134,0.625,8,3,V; Madras School of Mitakshara law; Transfer of property Act
1135,0.8461538461538461,13,2,Supreme Court; Ant
1136,0.9444444444444444,36,2,Kamalabai; Ranade
1137,0.9444444444444444,18,1,Per Oza
1138,0.8888888888888888,9,1,I.P.C.
1139,0.9090909090909091,22,2,Bose; DAS
1140,0.8857142857142857,35,4,application 30 C; application 65 C; application 7 C; application 83
1141,0.9710982658959537,173,5,Nos. 12029 31/87; S.C.C. 117; [1001E F] 969; 968 Act; High Court 963
1142,0.9444444444444444,18,1,State of Punjab
1143,1.0,11,0,
1144,1.0,8,0,
1145,0.9615384615384616,26,1,"16th November, 1989"
1146,0.6666666666666667,6,2,Notification No. 126 of 1984; Notifications No. 53 of 1983 and 126 of 1984
1147,0.9285714285714286,14,1,India
1148,0.9545454545454546,22,1,B.A. Jayaram
1149,0.8888888888888888,27,3,"25th February, 1980; Annexure I; NOC 109 Cal."
1150,1.0,16,0,
1151,1.0,7,0,
1152,1.0,13,0,
1153,1.0,14,0,
1154,0.8148148148148149,27,5,section 2(vi)d of; section 25FF; Industrial Disputes Act; Wages Act; payment of Wages Act
1155,0.9375,16,1,article 116
1156,1.0,22,0,
1157,1.0,12,0,
1158,0.75,4,1,P
1159,0.9230769230769231,13,1,Dhija Ram
1160,1.0,13,0,
1161,0.8928571428571429,28,3,"Supreme Court; Hydro (Engineers) (Pvt.) Ltd. vs Their Workmen, 1969 I L.L.J. 713; Reference (VA) No. 5 of 1970 M/s. Alankar and 39 others vs The Workmen employed under them"
1162,1.0,11,0,
1163,1.0,33,0,
1164,1.0,7,0,
1165,1.0,17,0,
1166,0.896551724137931,29,3,Devo Prasad Dutta Roy; Sec.; Amrit Lal Chum vs
1167,0.875,48,6,"Act 6 of 1960; Brierly; Brierly Law of Nations p. 217; United States vs Attstoctter et tit, (1947) U.S. Military Tribunal, Nuremburg L.R. 3 T.W.C. vi, 34; Gould; CT/69 7 90 World War"
1168,1.0,12,0,
1169,0.6,5,2,section 302; lPC
1170,0.8780487804878049,41,5,1939 Act; AIR 1947 Madras 416; Shekhanmian AIR 1930 Bombay 178; Aahimunnissa; V.I.L.R. 1883 226
1171,1.0,8,0,
